kap_num,kap_name,org,last,rozp,upraveny,skutecnost,plneni,rozdil,index,year,type,indicator
301,KPR,Kancelář prezidenta republiky,0,0,0,0,0,0,0,2018,ÚO,count
302,Kparl,Poslanecká sněmovna Parlamentu,0,0,0,0,0,0,0,2018,ÚO,count
303,Ksen,Senát Parlamentu,0,0,0,0,0,0,0,2018,ÚO,count
304,ÚV,Úřad vlády ČR,673,764.45,700,630.01,90.00142857142856,-69.99000000000001,93.61218424962853,2018,ÚO,count
306,MZV,Ministerstvo zahraničních věcí,1797,1999.5,2005.17,1788.65,89.20191305475346,-216.51999999999998,99.5353366722315,2018,ÚO,count
307,MO,Ministerstvo obrany,1623,1813,1813,1643.48,90.64975179260894,-169.51999999999998,101.26186075169439,2018,ÚO,count
308,NBÚ,Národní bezpečnostní úřad,295,268,268,249.67,93.16044776119402,-18.330000000000013,84.63389830508474,2018,ÚO,count
309,KVOP,Kancelář veřejného ochránce práv,0,0,0,0,0,0,0,2018,ÚO,count
312,MF,Ministerstvo financí,1362,1628.67,1628.67,1362.0900000000001,83.63204332369357,-266.5799999999999,100.00660792951544,2018,ÚO,count
313,MPSV,Ministerstvo práce a sociálních věcí,1260,1630.75,1632,1322.07,81.00919117647058,-309.93000000000006,104.92619047619047,2018,ÚO,count
314,MV,Ministerstvo vnitra,9959,11042.01,11202,10390.789999999999,92.7583467237993,-811.210000000001,104.33567627271813,2018,ÚO,count
315,MŽP,Ministerstvo životního prostředí,568,621.67,628,582,92.67515923566879,-46,102.46478873239437,2018,ÚO,count
317,MMR,Ministerstvo pro místní rozvoj,649,802,802,680.81,84.88902743142144,-121.19000000000005,104.90138674884437,2018,ÚO,count
321,GA,Grantová agentura ČR,0,0,0,0,0,0,0,2018,ÚO,count
322,MPO,Ministerstvo průmyslu a obchodu,800,955,960.42,849.43,88.44359759271984,-110.99000000000001,106.17875,2018,ÚO,count
327,MDS,Ministerstvo dopravy,414,503,502,439.5,87.54980079681275,-62.5,106.15942028985508,2018,ÚO,count
328,NA,Český telekomunikační úřad,583.92,663,663,581.69,87.73604826546004,-81.30999999999995,99.6180983696397,2018,ÚO,count
329,MZe,Ministerstvo zemědělství,733,809,801,732.78,91.48314606741572,-68.22000000000003,99.96998635743519,2018,ÚO,count
333,MŠMT,"Ministerstvo školství, mládeže a tělovýchovy",864,1011.15,1011.15,890.27,88.0452949611828,-120.88,103.04050925925925,2018,ÚO,count
334,MK,Ministerstvo kultury,271,305,303,279.21,92.14851485148515,-23.79000000000002,103.02952029520294,2018,ÚO,count
335,Mzdr,Ministerstvo zdravotnictví,385,556.55,556.55,411.42999999999995,73.92507411732998,-145.12,106.86493506493507,2018,ÚO,count
336,Mspr,Ministerstvo spravedlnosti,391,520,521,425.1,81.59309021113245,-95.89999999999998,108.72122762148338,2018,ÚO,count
343,ÚOOÚ,Úřad pro ochranu osobních údajů,99,109,109,101,92.66055045871559,-8,102.020202020202,2018,ÚO,count
344,ÚPV,Úřad průmyslového vlastnictví,205,229,229,203.42000000000002,88.82969432314411,-25.579999999999984,99.22926829268293,2018,ÚO,count
345,ČSÚ,Český statistický úřad,1288.99,1390,1390,1290.8200000000002,92.86474820143886,-99.17999999999984,100.1419716211918,2018,ÚO,count
346,ČÚZK,Český úřad zeměměřický a katastrální,136,155,155,135.7,87.54838709677418,-19.30000000000001,99.77941176470587,2018,ÚO,count
348,ČBÚ,Český báňský úřad,186,194,194,188.31,97.06701030927836,-5.689999999999998,101.24193548387098,2018,ÚO,count
349,ERÚ,Energetický regulační úřad,262,333,333,275.84000000000003,82.83483483483485,-57.15999999999997,105.28244274809163,2018,ÚO,count
353,ÚOHS,Úřad pro ochranu hospodářské soutěže,225,262,262,232.5,88.74045801526718,-29.5,103.33333333333334,2018,ÚO,count
355,ÚSTR,Ústav pro studium totalitních režimů,0,0,0,0,0,0,0,2018,ÚO,count
358,ÚS,Ústavní soud,0,0,0,0,0,0,0,2018,ÚO,count
359,NA,Úřad Národní rozpočtové rady,0,0,0,0,0,0,0,2018,ÚO,count
361,AV,Akademie věd ČR,0,0,0,0,0,0,0,2018,ÚO,count
371,NA,Úřad pro dohled nad hospodařením politických stran a politických hnutí,9.01,19,19,17.200000000000003,90.5263157894737,-1.7999999999999972,190.89900110987793,2018,ÚO,count
372,RRTV,Rada pro rozhlasové a televizní vysílání,41,46,46,40,86.95652173913044,-6,97.5609756097561,2018,ÚO,count
373,NA,Úřad pro přístup k dopravní infrastruktuře,4.390000000000001,25,25,13.57,54.28000000000001,-11.43,309.11161731207284,2018,ÚO,count
374,SSHR,Správa státních hmotných rezerv,343,406.71000000000004,406.71000000000004,364.23,89.55521132994025,-42.48000000000002,106.18950437317784,2018,ÚO,count
375,SÚJB,Státní úřad pro jadernou bezpečnost,195,218,218,197.19,90.45412844036697,-20.810000000000002,101.12307692307692,2018,ÚO,count
376,GIBS,Generální inspekce bezpečnostních sborů,0,0,0,0,0,0,0,2018,ÚO,count
377,TA ČR,Technologická agentura ČR,0,0,0,0,0,0,0,2018,ÚO,count
378,NA,Národní úřad pro kybernetickou a informační bezpečnost,53,177,184.5,169.06,91.63143631436314,-15.439999999999998,318.9811320754717,2018,ÚO,count
381,NKÚ,Nejvyšší kontrolní úřad,0,0,0,0,0,0,0,2018,ÚO,count
C E L K E M,NA,NA,25675.309999999998,29456.46,29568.17,26487.819999999996,89.58220951787006,-3080.350000000002,103.16455770154285,2018,ÚO,count
301,KPR,Kancelář prezidenta republiky,0,0,0,0,0,0,0,2017,ÚO,count
302,Kparl,Poslanecká sněmovna Parlamentu,0,0,0,0,0,0,0,2017,ÚO,count
303,Ksen,Senát Parlamentu,0,0,0,0,0,0,0,2017,ÚO,count
304,ÚV,Úřad vlády ČR,621,768.2,768.2,673,87.6073939078365,-95.20000000000005,108.37359098228663,2017,ÚO,count
306,MZV,Ministerstvo zahraničních věcí,1775,1979,1983.83,1797,90.58235836740045,-186.82999999999993,101.2394366197183,2017,ÚO,count
307,MO,Ministerstvo obrany,1604,1788,1787,1623,90.82260772243984,-164,101.18453865336659,2017,ÚO,count
308,NBÚ,Národní bezpečnostní úřad,312,352,330.91,295,89.1481067359705,-35.910000000000025,94.55128205128204,2017,ÚO,count
309,KVOP,Kancelář veřejného ochránce práv,0,0,0,0,0,0,0,2017,ÚO,count
312,MF,Ministerstvo financí,1418,1682,1623,1362,83.91866913123845,-261,96.05077574047954,2017,ÚO,count
313,MPSV,Ministerstvo práce a sociálních věcí,1167,1602.77,1602.77,1260,78.61389968616832,-342.77,107.96915167095116,2017,ÚO,count
314,MV,Ministerstvo vnitra,9635,10032.56,10946.13,9959,90.98192694587037,-987.1299999999992,103.36274001037881,2017,ÚO,count
315,MŽP,Ministerstvo životního prostředí,559,620.5,620.5,568,91.53908138597905,-52.5,101.61001788908766,2017,ÚO,count
317,MMR,Ministerstvo pro místní rozvoj,613,775,775,649,83.74193548387096,-126,105.87275693311582,2017,ÚO,count
321,GA,Grantová agentura ČR,0,0,0,0,0,0,0,2017,ÚO,count
322,MPO,Ministerstvo průmyslu a obchodu,775,934,936.75,800,85.40165465705898,-136.75,103.2258064516129,2017,ÚO,count
327,MDS,Ministerstvo dopravy,406,487.6,492,414,84.14634146341463,-78,101.9704433497537,2017,ÚO,count
328,NA,Český telekomunikační úřad,601,633,637.62,583.92,91.57805589536086,-53.700000000000045,97.15806988352745,2017,ÚO,count
329,MZe,Ministerstvo zemědělství,723,811,810.17,733,90.47483861411803,-77.16999999999996,101.38312586445366,2017,ÚO,count
333,MŠMT,"Ministerstvo školství, mládeže a tělovýchovy",878,965,973.38,864,88.76286753374838,-109.38,98.40546697038725,2017,ÚO,count
334,MK,Ministerstvo kultury,264.2164,296,296,271,91.55405405405406,-25,102.56744093099444,2017,ÚO,count
335,Mzdr,Ministerstvo zdravotnictví,378,555.5,556,385,69.24460431654677,-171,101.85185185185186,2017,ÚO,count
336,Mspr,Ministerstvo spravedlnosti,341,484.75,486.08,391,80.43943383805136,-95.07999999999998,114.66275659824048,2017,ÚO,count
343,ÚOOÚ,Úřad pro ochranu osobních údajů,100,109,109,99,90.82568807339449,-10,99,2017,ÚO,count
344,ÚPV,Úřad průmyslového vlastnictví,208,229,229,205,89.51965065502183,-24,98.5576923076923,2017,ÚO,count
345,ČSÚ,Český statistický úřad,1302,1390,1390,1288.99,92.73309352517985,-101.00999999999999,99.00076804915514,2017,ÚO,count
346,ČÚZK,Český úřad zeměměřický a katastrální,137,155,155,136,87.74193548387098,-19,99.27007299270073,2017,ÚO,count
348,ČBÚ,Český báňský úřad,183,194,194,186,95.87628865979381,-8,101.63934426229508,2017,ÚO,count
349,ERÚ,Energetický regulační úřad,247,311.25,311.25,262,84.17670682730923,-49.25,106.07287449392713,2017,ÚO,count
353,ÚOHS,Úřad pro ochranu hospodářské soutěže,225,259,261.5,225,86.04206500956023,-36.5,100,2017,ÚO,count
355,ÚSTR,Ústav pro studium totalitních režimů,0,0,0,0,0,0,0,2017,ÚO,count
358,ÚS,Ústavní soud,0,0,0,0,0,0,0,2017,ÚO,count
359,NA,Úřad národní rozpočtové rady,0,0,0,0,0,0,0,2017,ÚO,count
361,AV,Akademie věd ČR,0,0,0,0,0,0,0,2017,ÚO,count
371,NA,Úřad pro dohled nad hospodařením politických stran a politických hnutí,0,0,16,9.01,56.3125,-6.99,0,2017,ÚO,count
372,RRTV,Rada pro rozhlasové a televizní vysílání,41,45,45,41,91.11111111111111,-4,100,2017,ÚO,count
373,NA,Úřad pro přístup k dopravní infrastruktuře,0,0,11.67,4.390000000000001,37.617823479006,-7.279999999999999,0,2017,ÚO,count
374,SSHR,Správa státních hmotných rezerv,338,378,378,343,90.74074074074075,-35,101.4792899408284,2017,ÚO,count
375,SÚJB,Státní úřad pro jadernou bezpečnost,199,218,218,195,89.44954128440367,-23,97.98994974874373,2017,ÚO,count
376,GIBS,Generální inspekce bezpečnostních sborů,0,0,0,0,0,0,0,2017,ÚO,count
377,TA ČR,Technologická agentura ČR,0,0,0,0,0,0,0,2017,ÚO,count
378,NA,Národní úřad pro kybernetickou a informační bezpečnost,0,0,53.75,53,98.6046511627907,-0.75,0,2017,ÚO,count
381,NKÚ,Nejvyšší kontrolní úřad,0,0,0,0,0,0,0,2017,ÚO,count
C E L K E M,NA,NA,25050.2164,28055.129999999997,28997.509999999995,25675.309999999998,88.54315422255222,-3322.199999999997,102.49536207599388,2017,ÚO,count
301,KPR,Kancelář prezidenta republiky,0,0,0,0,0,0,0,2016,ÚO,count
302,Kparl,Poslanecká sněmovna Parlamentu,0,0,0,0,0,0,0,2016,ÚO,count
303,Ksen,Senát Parlamentu,0,0,0,0,0,0,0,2016,ÚO,count
304,ÚV,Úřad vlády ČR,555,692,730,621,85.06849315068493,-109,111.89189189189189,2016,ÚO,count
306,MZV,Ministerstvo zahraničních věcí,1762,1928,1950,1775,91.02564102564102,-175,100.7377979568672,2016,ÚO,count
307,MO,Ministerstvo obrany,1600,1709,1719,1604,93.31006399069226,-115,100.25,2016,ÚO,count
308,NBÚ,Národní bezpečnostní úřad,303,324,333,312,93.69369369369369,-21,102.97029702970298,2016,ÚO,count
309,KVOP,Kancelář veřejného ochránce práv,0,0,0,0,0,0,0,2016,ÚO,count
312,MF,Ministerstvo financí,1461,1633,1633,1418,86.83404776484997,-215,97.056810403833,2016,ÚO,count
313,MPSV,Ministerstvo práce a sociálních věcí,1161,1364,1414,1167,82.53182461103253,-247,100.51679586563307,2016,ÚO,count
314,MV,Ministerstvo vnitra,9049,10894,10733,9635,89.76986862946055,-1098,106.47585368549011,2016,ÚO,count
315,MŽP,Ministerstvo životního prostředí,576,610,610,559,91.63934426229508,-51,97.04861111111111,2016,ÚO,count
317,MMR,Ministerstvo pro místní rozvoj,613,716,737,613,83.17503392130257,-124,100,2016,ÚO,count
321,GA,Grantová agentura ČR,0,0,0,0,0,0,0,2016,ÚO,count
322,MPO,Ministerstvo průmyslu a obchodu,765,927,943,775,82.18451749734889,-168,101.30718954248366,2016,ÚO,count
327,MDS,Ministerstvo dopravy,415,462,472,406,86.01694915254238,-66,97.83132530120481,2016,ÚO,count
328,NA,Český telekomunikační úřad,612,633,633,601,94.94470774091627,-32,98.20261437908496,2016,ÚO,count
329,MZe,Ministerstvo zemědělství,707,796,794,723,91.05793450881612,-71,102.26308345120225,2016,ÚO,count
333,MŠMT,"Ministerstvo školství, mládeže a tělovýchovy",931,938,954,878,92.0335429769392,-76,94.30719656283566,2016,ÚO,count
334,MK,Ministerstvo kultury,262,270,273,264.2164,96.78256410256411,-8.783599999999979,100.8459541984733,2016,ÚO,count
335,Mzdr,Ministerstvo zdravotnictví,391,503,505,378,74.85148514851485,-127,96.67519181585678,2016,ÚO,count
336,Mspr,Ministerstvo spravedlnosti,421,542,542,341,62.91512915129152,-201,80.9976247030879,2016,ÚO,count
343,ÚOOÚ,Úřad pro ochranu osobních údajů,0,0,0,0,0,0,0,2016,ÚO,count
344,ÚPV,Úřad průmyslového vlastnictví,214,224,224,208,92.85714285714286,-16,97.19626168224299,2016,ÚO,count
345,ČSÚ,Český statistický úřad,1339,1390,1390,1302,93.66906474820144,-88,97.23674383868558,2016,ÚO,count
346,ČÚZK,Český úřad zeměměřický a katastrální,138,152,152,137,90.13157894736842,-15,99.27536231884058,2016,ÚO,count
348,ČBÚ,Český báňský úřad,187,194,194,183,94.3298969072165,-11,97.86096256684492,2016,ÚO,count
349,ERÚ,Energetický regulační úřad,239,294,294,247,84.01360544217688,-47,103.34728033472804,2016,ÚO,count
353,ÚOHS,Úřad pro ochranu hospodářské soutěže,235,251,258,225,87.20930232558139,-33,95.74468085106383,2016,ÚO,count
355,ÚSTR,Ústav pro studium totalitních režimů,0,0,0,0,0,0,0,2016,ÚO,count
358,ÚS,Ústavní soud,122,127,127,123,96.8503937007874,-4,100.81967213114753,2016,ÚO,count
361,AV,Akademie věd ČR,0,0,0,0,0,0,0,2016,ÚO,count
372,RRTV,Rada pro rozhlasové a televizní vysílání,42,45,45,41,91.11111111111111,-4,97.61904761904762,2016,ÚO,count
374,SSHR,Správa státních hmotných rezerv,338,369,377,338,89.65517241379311,-39,100,2016,ÚO,count
375,SÚJB,Státní úřad pro jadernou bezpečnost,207,214,214,199,92.99065420560748,-15,96.1352657004831,2016,ÚO,count
376,GIBS,Generální inspekce bezpečnostních sborů,0,0,0,0,0,0,0,2016,ÚO,count
377,TA ČR,Technologická agentura ČR,0,0,0,0,0,0,0,2016,ÚO,count
381,NKÚ,Nejvyšší kontrolní úřad,0,0,0,0,0,0,0,2016,ÚO,count
C E L K E M,NA,NA,24645,28201,28250,25073.2164,88.75474831858408,-3176.783599999999,101.73753864881314,2016,ÚO,count
301,KPR,Kancelář prezidenta republiky,0,0,0,0,0,0,0,2015,ÚO,count
302,Kparl,Poslanecká sněmovna Parlamentu,0,0,0,0,0,0,0,2015,ÚO,count
303,Ksen,Senát Parlamentu,0,0,0,0,0,0,0,2015,ÚO,count
304,ÚV,Úřad vlády ČR,528,576,585,555,94.87179487179486,-30,105.11363636363636,2015,ÚO,count
306,MZV,Ministerstvo zahraničních věcí,1731,1827,1837,1762,95.91725639629831,-75,101.79087232813401,2015,ÚO,count
307,MO,Ministerstvo obrany,1101,1665,1691,1600,94.61856889414547,-91,145.322434150772,2015,ÚO,count
308,NBÚ,Národní bezpečnostní úřad,290,316,316,303,95.88607594936708,-13,104.48275862068965,2015,ÚO,count
309,KVOP,Kancelář veřejného ochránce práv,0,0,0,0,0,0,0,2015,ÚO,count
312,MF,Ministerstvo financí,1363,1424,1560,1461,93.65384615384616,-99,107.19002201027146,2015,ÚO,count
313,MPSV,Ministerstvo práce a sociálních věcí,1073,1061,1134,1161,102.38095238095238,27,108.2013047530289,2015,ÚO,count
314,MV,Ministerstvo vnitra,8898,9082,9405,9049,96.21477937267412,-356,101.69701056417173,2015,ÚO,count
315,MŽP,Ministerstvo životního prostředí,556,579,583,576,98.79931389365352,-7,103.59712230215827,2015,ÚO,count
317,MMR,Ministerstvo pro místní rozvoj,584,659,669,613,91.62929745889387,-56,104.96575342465752,2015,ÚO,count
321,GA,Grantová agentura ČR,0,0,0,0,0,0,0,2015,ÚO,count
322,MPO,Ministerstvo průmyslu a obchodu,755,795,843,765,90.74733096085409,-78,101.32450331125828,2015,ÚO,count
327,MDS,Ministerstvo dopravy,413,453,456,415,91.00877192982456,-41,100.48426150121065,2015,ÚO,count
328,NA,Český telekomunikační úřad,628,622,622,612,98.39228295819936,-10,97.45222929936305,2015,ÚO,count
329,MZe,Ministerstvo zemědělství,634,803,802,707,88.15461346633417,-95,111.5141955835962,2015,ÚO,count
333,MŠMT,"Ministerstvo školství, mládeže a tělovýchovy",899,963,971,931,95.88053553038105,-40,103.559510567297,2015,ÚO,count
334,MK,Ministerstvo kultury,258,263,268,262,97.76119402985076,-6,101.55038759689923,2015,ÚO,count
335,Mzdr,Ministerstvo zdravotnictví,367,433,457,391,85.55798687089715,-66,106.53950953678475,2015,ÚO,count
336,Mspr,Ministerstvo spravedlnosti,422,369,400,421,105.25,21,99.76303317535546,2015,ÚO,count
343,ÚOOÚ,Úřad pro ochranu osobních údajů,0,0,0,0,0,0,0,2015,ÚO,count
344,ÚPV,Úřad průmyslového vlastnictví,219,221,221,214,96.83257918552036,-7,97.71689497716895,2015,ÚO,count
345,ČSÚ,Český statistický úřad,1341,1390,1390,1339,96.33093525179856,-51,99.85085756897838,2015,ÚO,count
346,ČÚZK,Český úřad zeměměřický a katastrální,146,152,152,138,90.78947368421053,-14,94.52054794520548,2015,ÚO,count
348,ČBÚ,Český báňský úřad,183,194,194,187,96.3917525773196,-7,102.18579234972678,2015,ÚO,count
349,ERÚ,Energetický regulační úřad,217,254,254,239,94.09448818897637,-15,110.13824884792626,2015,ÚO,count
353,ÚOHS,Úřad pro ochranu hospodářské soutěže,222,251,251,235,93.62549800796812,-16,105.85585585585586,2015,ÚO,count
355,ÚSTR,Ústav pro studium totalitních režimů,0,0,0,0,0,0,0,2015,ÚO,count
358,ÚS,Ústavní soud,123,127,127,122,96.06299212598425,-5,99.1869918699187,2015,ÚO,count
361,AV,Akademie věd ČR,0,0,0,0,0,0,0,2015,ÚO,count
372,RRTV,Rada pro rozhlasové a televizní vysílání,42,45,45,42,93.33333333333333,-3,100,2015,ÚO,count
374,SSHR,Správa státních hmotných rezerv,331,369,369,338,91.59891598915989,-31,102.11480362537763,2015,ÚO,count
