"Year","grp","sgrp","variable","value","value_base","diff_base","perc_base","Inflation","Infl2003Base","Infl2013Base","Infl2012Base","czsal_all","czsal_podnik","czsal_nepodnik","czsal_all_2003","czsal_podnik_2003","czsal_nepodnik_2003","phasal_all","phasal_all_2003","realchange","promenna","udaj","zmena","exekutiva","UO"
2006-01-01,"OSS-RO",TRUE,"AvgSal_upraveny",24103.8632766511,20408.8270857614,3695.03619088971,1.18105088427485,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.09996139988678,"AvgSal","upraveny",FALSE,FALSE,FALSE
2006-01-01,"OSS-RO",TRUE,"Platy_uprMinusskut",246506.770000003,50897.8399999961,195608.930000007,4.84316760789892,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,4.5106417452468,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"AvgSal_schvaleny",20859.4284342939,17549.1311232604,3310.29731103357,1.18863026823282,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.10702039277158,"AvgSal","schvaleny",FALSE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"Platy_skutecnost",12963525.34,10392777.41,2570747.93,1.24735908685261,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.1617169637685,"Platy","skutecnost",FALSE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"Zam_upr2skut",1.01583160745579,1.02440857745391,-0.00857696999811663,0.991627393418128,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.923543490253587,"Zam","upr2skut",TRUE,TRUE,FALSE
2006-01-01,"UO",TRUE,"AvgSal_schvaleny",27328.47724174,23619.9428262651,3708.53441547492,1.15700861101794,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.07756983920108,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"AvgSal_uprMinusskut",-430.825025363942,-410.678193532684,-20.1468318312582,1.04905746676724,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.977030486214367,"AvgSal","uprMinusskut",TRUE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"PlatyOPPP_schvaleny",12573455,10319286,2254169,1.21844234184419,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.13478560649751,"PlatyOPPP","schvaleny",FALSE,TRUE,FALSE
2006-01-01,"PO",FALSE,"AvgSal_skutecnost",19074.1823688848,15873.3809760682,3200.80139281658,1.20164584959199,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.1191423405071,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"OSS-RO",TRUE,"Zam_upr2skut",1.02523212983924,1.01942453994511,0.00580758989412922,1.00569692965645,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.93664702963747,"Zam","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"OPPP_upraveny",75644,43071,32573,1.7562629147222,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.63568008793557,"OPPP","upraveny",FALSE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"PlatyOPPP_uprMinusskut",-51415.0399999991,13998.6199999992,-65413.6599999983,-3.67286489668282,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,-3.42069056222819,"PlatyOPPP","uprMinusskut",TRUE,TRUE,FALSE
2006-01-01,"PO",FALSE,"OPPP_schvaleny",734443,624407,110036,1.17622480209223,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.09546667050276,"OPPP","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"AvgSal_skutecnost",21512.9396673039,18083.3270867698,3429.6125805341,1.1896560607502,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.10797575565089,"AvgSal","skutecnost",FALSE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"Platy_upr2skut",0.9954882380783,1.00114392808881,-0.00565569001050481,0.994350772299742,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.9260798853293,"Platy","upr2skut",TRUE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"Zam_upraveny",51011,49062,1949,1.0397252456076,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.968339003749485,"Zam","upraveny",FALSE,TRUE,FALSE
2006-01-01,"UO",TRUE,"AvgSal_skutecnost",28593.4909108305,24877.1752674695,3716.31564336093,1.14938656030697,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.07047110900946,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"PlatyOPPP_upraveny",33996284,29439753,4556531,1.1547747700193,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.07548937094633,"PlatyOPPP","upraveny",FALSE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"PlatyOPPP_skutecnost",13032096.04,10433738.38,2598357.66,1.24903419707942,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.16327706301112,"PlatyOPPP","skutecnost",FALSE,TRUE,FALSE
2006-01-01,"PO",FALSE,"AvgSal_upr2skut",0.953830085606013,0.954683613307031,-0.000853527701017431,0.99910595752444,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.93050858545232,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"OSS-RO",TRUE,"Zam_upraveny",213765,221366,-7601,0.965663200310798,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.899361966343374,"Zam","upraveny",FALSE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"OPPP_uprMinusskut",7073.3,2110.03,4963.27,3.35222721951821,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,3.12206746907757,"OPPP","uprMinusskut",TRUE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"Zam_schvaleny",50003,48837,1166,1.02387534041813,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.953577333331712,"Zam","schvaleny",FALSE,TRUE,FALSE
2006-01-01,"PO",FALSE,"OPPP_skutecnost",1277925.61,911465.69,366459.92,1.40205563853972,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.30579224267225,"OPPP","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"AvgSal_upr2skut",0.979973679467956,0.977289677305392,0.00268400216256415,1.00274637318381,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.933899054701497,"AvgSal","upr2skut",TRUE,TRUE,FALSE
2006-01-01,"OSS-SS",FALSE,"Platy_upraveny",12905037,10404666,2500371,1.24031247134699,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.15515416011692,"Platy","upraveny",FALSE,TRUE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"Platy_schvaleny",4587734,4285756,301978,1.07046084751442,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.996964337467046,"Platy","schvaleny",FALSE,TRUE,TRUE
2006-01-01,"UO",TRUE,"AvgSal_upr2skut",0.971518342525041,0.962416474477679,0.00910186804736224,1.00945730698584,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.940149224137643,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"PlatyOPPP_uprMinusskut",256974.649999999,276685.919999998,-19711.2699999996,0.928759403441998,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.864991938256171,"PlatyOPPP","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"PlatyOPPP_upr2skut",0.996054737484884,1.00134166868002,-0.00528693119513857,0.994720152610739,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.926423904447684,"PlatyOPPP","upr2skut",TRUE,TRUE,FALSE
2006-01-01,"PO",FALSE,"AvgSal_upraveny",18193.5290017781,15154.0567056319,3039.47229614621,1.20057152716187,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.11814177971849,"AvgSal","upraveny",FALSE,FALSE,FALSE
2006-01-01,"UO",TRUE,"OPPP_skutecnost",224708.82,173422.52,51286.3,1.29573033536821,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.20676710253891,"OPPP","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"UO - Ostatní",FALSE,"PlatyOPPP_schvaleny",1338416,1200857,137559,1.11455069171433,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.03802702781566,"PlatyOPPP","schvaleny",FALSE,TRUE,TRUE
2006-01-01,"UO - Ministerstva",FALSE,"OPPP_upr2skut",0.931763403348045,1.04570886762331,-0.11394546427527,0.891035193634492,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.829857825761971,"OPPP","upr2skut",TRUE,TRUE,TRUE
2006-01-01,"PO",FALSE,"OPPP_upr2skut",0.782482949066182,0.775356667566938,0.0071262814992441,1.00919097210011,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.939901175473829,"OPPP","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"PlatyOPPP_skutecnost",33739309.35,29163067.08,4576242.27,1.15691910104813,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.07748647487445,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"OPPP_upraveny",5980565,5658902,321663,1.05684194566366,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.98428049247431,"OPPP","upraveny",FALSE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"Platy_skutecnost",4688525.47,4364479.72,324045.75,1.07424613488638,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.00048973171727,"Platy","skutecnost",FALSE,TRUE,TRUE
2006-01-01,"UO",TRUE,"AvgSal_upraveny",27779.1008966948,23942.2033158813,3836.8975808135,1.16025666185319,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.08059488290683,"AvgSal","upraveny",FALSE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"Zam_schvaleny",99896,101871,-1975,0.980612735714777,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.91328508524499,"Zam","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"OSS-SS",FALSE,"PlatyOPPP_upraveny",12980681,10447737,2532944,1.24243948713487,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.15713513764699,"PlatyOPPP","upraveny",FALSE,TRUE,FALSE
2006-01-01,"PO",FALSE,"AvgSal_uprMinusskut",-880.653367106701,-719.324270436327,-161.329096670373,1.22427867833865,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.14022122738915,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"UO",TRUE,"OPPP_upr2skut",1.00074398503806,1.0592914922468,-0.0585475072087376,0.944729559675254,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.879865603430665,"OPPP","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"UO - Ostatní",FALSE,"PlatyOPPP_skutecnost",1360108.9,1174957.58,185151.32,1.15758128050887,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.07810318991721,"PlatyOPPP","skutecnost",FALSE,TRUE,TRUE
2006-01-01,"UO - Ministerstva",FALSE,"OPPP_upraveny",142800,117368,25432,1.21668597914253,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.13314983347388,"OPPP","upraveny",FALSE,TRUE,TRUE
2006-01-01,"PO",FALSE,"OPPP_upraveny",999955,706711,293244,1.41494189279635,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.3177937427432,"OPPP","upraveny",FALSE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"PlatyOPPP_upr2skut",1.00761647629874,1.00948754529971,-0.00187106900097445,0.998146516012321,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.929615018000797,"PlatyOPPP","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"OPPP_uprMinusskut",-249164.41,141907.63,-391072.04,-1.75582109291798,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,-1.63526860106676,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"Platy_upr2skut",1.0008634974953,1.00024522510555,0.000618272389752761,1.00061812081101,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.931916925488893,"Platy","upr2skut",TRUE,TRUE,TRUE
2006-01-01,"UO",TRUE,"AvgSal_uprMinusskut",-814.390014135632,-934.971951588203,120.581937452571,0.871031492177126,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.811227553560388,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"Zam_skutecnost",96115,100342,-4227,0.95787407067828,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.892107628661096,"Zam","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"Platy_upraveny",116961289,102158977,14802312,1.14489487301738,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.06628781538113,"Platy","upraveny",FALSE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"PlatyOPPP_skutecnost",4841783.26,4476717.46,365065.8,1.08154765255165,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.00728993626334,"PlatyOPPP","skutecnost",FALSE,TRUE,TRUE
2006-01-01,"UO",TRUE,"OPPP_upraveny",224876,183705,41171,1.22411474919028,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.14006855341217,"OPPP","upraveny",FALSE,FALSE,FALSE
2006-01-01,"UO - Ostatní",FALSE,"PlatyOPPP_upr2skut",1.01986024795515,1.0113897048096,0.00847054314554718,1.00837515262936,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.939141369152994,"PlatyOPPP","upr2skut",TRUE,TRUE,TRUE
2006-01-01,"UO - Ministerstva",FALSE,"OPPP_uprMinusskut",-10457.79,5130.25999999999,-15588.05,-2.03845224218656,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,-1.89849464724338,"OPPP","uprMinusskut",TRUE,TRUE,TRUE
2006-01-01,"PO",FALSE,"OPPP_uprMinusskut",-277970.61,-204754.69,-73215.9199999999,1.35757872017486,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.26436905418931,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"UO",TRUE,"Platy_upr2skut",1.00341894481691,1.00169770925419,0.00172123556271653,1.00171831835774,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.9329415848408,"Platy","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"Platy_schvaleny",116900132,100884490,16015642,1.15875227202913,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.07919378261651,"Platy","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"Platy_upraveny",4692574,4365550,327024,1.0749101487785,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.00110815524164,"Platy","upraveny",FALSE,TRUE,TRUE
2006-01-01,"UO",TRUE,"OPPP_schvaleny",201779,249053,-47274,0.810184980706918,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.754558687869567,"OPPP","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"Zam_upr2skut",1.02610414607501,1.01684239899544,0.00926174707957861,1.00910834077014,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.939824217508174,"Zam","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"Platy_uprMinusskut",-865620.439999998,-444322.430000007,-421298.00999999,1.94818082895339,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.8144211569376,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"PlatyOPPP_upr2skut",0.998676260448717,1.00138506395711,-0.00270880350839009,0.997294943168329,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.928821913088846,"PlatyOPPP","upr2skut",TRUE,TRUE,TRUE
2006-01-01,"UO",TRUE,"OPPP_uprMinusskut",167.179999999993,10282.48,-10115.3,0.0162587235764128,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.0151424198428704,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"UO - Ostatní",FALSE,"PlatyOPPP_upraveny",1387121,1188340,198781,1.16727620041402,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.08713246868297,"PlatyOPPP","upraveny",FALSE,TRUE,TRUE
2006-01-01,"ROPO celkem",TRUE,"PlatyOPPP_upraveny",122941854,107817879,15123975,1.14027334928375,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.0619835997175,"PlatyOPPP","upraveny",FALSE,FALSE,FALSE
2006-01-01,"PO",FALSE,"Platy_schvaleny",54653724,47681995,6971729,1.14621303072575,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.06751547002115,"Platy","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"UO",TRUE,"Platy_upraveny",5997619,5487553,510066,1.09294962618129,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.01790906456857,"Platy","upraveny",FALSE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"Platy_skutecnost",117826909.44,102603299.43,15223610.01,1.1483734937821,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.06952759837185,"Platy","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"Platy_uprMinusskut",4048.53000000026,1070.28000000026,2978.25,3.78268303621414,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,3.52296872492226,"Platy","uprMinusskut",TRUE,TRUE,TRUE
2006-01-01,"PO",FALSE,"Platy_uprMinusskut",-1112127.21,-495220.270000003,-616906.939999998,2.24572231261857,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,2.09153381250086,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"Zam_upraveny",98624,102032,-3408,0.966598714128901,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.900233248946584,"Zam","upraveny",FALSE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"PlatyOPPP_schvaleny",122482190,106002487,16479703,1.15546524865968,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.07613244218227,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"PlatyOPPP_upraveny",4835374,4482918,352456,1.07862200468534,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.00456515973978,"PlatyOPPP","upraveny",FALSE,TRUE,TRUE
2006-01-01,"UO",TRUE,"Platy_schvaleny",5852776,5420210,432566,1.07980613297271,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.00566798725209,"Platy","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"UO - Ostatní",FALSE,"PlatyOPPP_uprMinusskut",27012.1000000001,13382.4199999999,13629.6800000002,2.01847647884316,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.87989039495962,"PlatyOPPP","uprMinusskut",TRUE,TRUE,TRUE
2006-01-01,"ROPO celkem",TRUE,"PlatyOPPP_uprMinusskut",-1114784.84999999,-302414.799999997,-812370.049999997,3.68627742425306,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,3.43318220234177,"PlatyOPPP","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"PO",FALSE,"Platy_skutecnost",56242668.21,48440352.27,7802315.94,1.1610705862854,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.08135292430011,"Platy","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"UO",TRUE,"Platy_uprMinusskut",20435.6600000001,9300.48000000045,11135.1799999997,2.19726938824654,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,2.04640760563672,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"Platy_upr2skut",0.992653457142226,0.995669511287957,-0.00301605414573058,0.996970828059374,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.928520051320045,"Platy","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"PlatyOPPP_schvaleny",4716139,4468406,247733,1.05544102304043,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.982975755455523,"PlatyOPPP","schvaleny",FALSE,TRUE,TRUE
2006-01-01,"PO",FALSE,"PlatyOPPP_schvaleny",55388167,48306402,7081765,1.14660096191805,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.06787676634041,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"SOBCPO",FALSE,"Zam_uprMinusskut",2509,1690,819,1.48461538461538,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.3826835392936,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"PlatyOPPP_skutecnost",124056638.85,108120293.8,15936345.05,1.14739457774207,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.06861589348928,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"PlatyOPPP_uprMinusskut",-6409.25999999978,6200.54000000004,-12609.7999999998,-1.03366158431358,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,-0.962691665896214,"PlatyOPPP","uprMinusskut",TRUE,TRUE,TRUE
2006-01-01,"UO",TRUE,"Platy_skutecnost",5977183.34,5478252.52,498930.82,1.09107481230164,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.01616297307748,"Platy","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"UO - Ostatní",FALSE,"Zam_schvaleny",4277,4613,-336,0.927162367223065,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.863504552557184,"Zam","schvaleny",FALSE,TRUE,TRUE
2006-01-01,"ROPO celkem",TRUE,"Zam_schvaleny",467614,484271,-16657,0.965603969678135,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.899306802412262,"Zam","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"PO",FALSE,"Platy_upr2skut",0.98022627223432,0.989776699656524,-0.00955042742220369,0.990350927208614,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.922354664625987,"Platy","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"UO",TRUE,"PlatyOPPP_schvaleny",6054555,5669263,385292,1.06796156749122,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.994636654900931,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"UO - Ostatní",FALSE,"Zam_uprMinusskut",149,192,-43,0.776041666666667,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.722759611294177,"Zam","uprMinusskut",TRUE,TRUE,TRUE
2006-01-01,"ROPO celkem",TRUE,"Zam_uprMinusskut",12061,13566,-1505,0.8890608875129,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.828019073042486,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2006-01-01,"PO",FALSE,"PlatyOPPP_skutecnost",57520593.82,49351817.96,8168775.86,1.16552127556113,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.08549803478721,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2006-01-01,"St. sprava se SOBCPO",TRUE,"AvgSal_schvaleny",24681.0987047878,20429.839075316,4251.25962947175,1.20809070564869,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,1.12514470076489,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2006-01-01,"ROPO celkem",TRUE,"PlatyOPPP_upr2skut",0.99101390413013,0.997202978373705,-0.00618907424357518,0.993793566226939,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.925560936332245,"PlatyOPPP","upr2skut",TRUE,FALSE,FALSE
2006-01-01,"UO - Ministerstva",FALSE,"Zam_schvaleny",13570,14510,-940,0.935217091660923,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.871006249635891,"Zam","schvaleny",FALSE,TRUE,TRUE
2006-01-01,"PO",FALSE,"Zam_schvaleny",252342,264387,-12045,0.954441784202703,1.025,1.0737203,1.208682311,1.170070001,19546,19244,20977,16430,16149,17692,25175,21590,0.88891099870488,"Zam","schvaleny",FALSE,FALSE,FALSE
